kimwelan feychi ngütram;no se mas  esa conversacion;I don't know that conversation again;;;
kimwelan kimwelan;no se mas no se mas;I don't know anymore anymore;;;
femngechi lawen ngerki;asi era remedio es;This was the remedy is;;;
ta kanin ta lawen hermano;el jote el remedio hermano;The Jote El Remedio Brother;;;
este  atake kutranlumu;en esta enfermedad de ataque;In this attack disease;;;
la lalatumekelu;cuando tiene epilepsia;When you have epilepsy;;;
tüfey ta kanin ta lawen ürke;ese el jote es remedio es;That the jote is remedy is;;;
kanin lawen;remedio jote;Jote remedy;;;
lawenngi ta kanin;remedio se hace el jote;remedy is made the jote;;;
femngechi ta inche;asi yo;so me;;;
kutran rume chi atekewekelan;por enfermedad siquiera no me da mas ataque;Due to illness I even give me more attack;;;
atakekefun kuifi;me daba ataque ante;He gave me an attack on;;;
trünkefun famngechi trünkefun;asi;So;;;
lalatuwelaymi feula;no es  epileptico ahora;It is not epileptic now;;;
tüfita e kimngermelay;ese no lo conocian;that did not know him;;;
feytichi ngüneluwun ka;ese dominio tambien;That domain too;;;
fey feyta femngechi lawenpu;ese  entonces es asi remedio pues;That then is like that remedy then;;;
lawen rükefel lawenpu;remedio era remedio pues;remedy was remedy then;;;
kanin ni ilo;carne del jote;Jote meat;;;
fey tukufun kanin;eso colocaba jote;That placed jote;;;
rumrchi  rume küme erke;es muy buen es;is very good is;;;
rume küme lawenpu;muy buen remedio pues;Very good remedy then;;;
rume lawen;muy buen remedio;Very good remedy;;;
fey femwekelan;entonces no me pasa mas eso;So that does not happen to me;;;
feyta sanu chemwetun;entonces sano gente soy;So healthy people am;;;
newentuwtun;tuve fuerza;I had strength;;;
kimlafimi chumngechi tami tun;no lo conoce como se contagio;He does not know how to be contagious;;;
femngechi cutran;esa enfermedad;That disease;;;
kimlafin pu;no lo conozco pues;I don't know him well;;;
feyta demonio kamten ta;ese demonio tambien no mas pues;That demon also no more well;;;
feyta kürü ta femeneo;entonces negro me hizo eso;Then Black did that;;;
famngechi fammeyaulu;asi cuando andaba;So when I was;;;
fey pütramu wente pütra;eso en la guata encima la guata;That in the wad;;;
tesorotu femyaukefuy;tesoro andaba asi andaba;Treasury was like that;;;
era kürüftenpu kürüf;era viento no mas pues viento;It was no more winding, wind;;;
feyka askafeneo re kürüf;eso tambien me domino puro viento;That also dominated pure wind;;;
mülechi kürüf amka;si hay viento pues;If there is wind then;;;
feley pu;eso pues;that then;;;
fey peñi sew tufilu;eso hermano ya lo tuviste;That brother you already had it;;;
mongetulu feychi kutranmu;cuando se mejoro de esa enfermada;When I improve that sick;;;
ka chem kutran witra kontueymu tüfika;tambien que enfermedad te visito eso tambien;Also what disease I visited you too;;;
fey chemchi mekerken rume;eso que estaba haciendo no mas;what was doing no more;;;
chumngeluchi may fenken piken;por que sera si hago esto dijo;Why will it if I do this said;;;
kiñekemu pensaken;mucha veces pienso;I think many times;;;
fey wecha üllüf reke pila dungun;eso mala suerte ese dijo la cosa;That bad luck said the thing;;;
mapuche dungun;en mapundugun;In Mapundugun;;;
wecha üllüfken reke;mala suerte parece;Bad luck seems;;;
ilelngeken feyta femngechi;me han dado dano entonces asi;They have given me damage then;;;
femngechi kümeniengekelan pu;asi no me deba tranquilo pues;So I shouldn't calm then;;;
ayingen tañi pichiken mapu nien;me envidiaron con mi poquita tierra que tengo;They envied me with my little land that I have;;;
feyta ayingen tañi trantungeal;entonces querian que me cayera;Then they wanted me to fall;;;
tañi kisulewetual chi mapu;para que se quedara sola la tierra;To stay alone the earth;;;
fey kisuengün tañi küdautal;eso para que ellos lo puedan trabajar;that so that they can work;;;
femngechi ta inchi tañi mapuchengen;asi somos lo que somos mapuche pues;So we are what we are Mapuche then;;;
femngechi ta ngünesuamngeluwkiyin reke;asi nos reflexionamos parece;This is how we reflect looks like;;;
ngünesuameluwkiyin;asi reflexionamos;So we reflect;;;
fey tañi rüngaltukuwal;eso para enterrarnos;That to bury ourselves;;;
inchin tañi mapuchengel;nosotros los mapuche;We Mapuche;;;
ta lastimaukelayn;no los tenemos  lastima;We don't have them hurt them;;;
chumalam femkeafun;por que voy hacer;Why am I doing;;;
kunifal tati piukelain;es huerfano es pues no lo decimos;It is a huerfano, we do not say it;;;
fey tañi mütrongüwafel karotemu;eso para quebrarlo las manos con palo;That to break your hands with stick;;;
feyta wecha rakisuam tukuleluwkiyin;entonces malo pensamiento se trasmiten;then bad thought are transmitted;;;
fey ngünengekela;eso no lo controla;that does not control it;;;
elungerken iyal;me dieron comida;They gave me food;;;
layay rüngalkonay pingen;va morir se va enterrar me dijeron;Go die going to bury they told me;;;
fey femngeken;eso me hacian;They made that;;;
incheam ka pepiluwlu reke;yo tambien me manejo parece;I also handle me;;;
kangentuken ka;me encuentro rara tambien;I am rare too;;;
femngechi mursiawan pelmu;asi me atore en garganta;Thus I stood in throat;;;
ka küwümu mollfün;tambien en las manos la sangre;Also in the hands the blood;;;
fey rume matu küdauki;eso muy rapido trabaja;That very fast works;;;
feymu fey inche kangentuken;por eso yo lo encuentro raro;That is why I find it weird;;;
feyper peno pi fenken;eso yo creo dijo al tiro;That I think he said to the shot;;;
kangentungeyem;cuando lo encuentra raro;When you find it weird;;;
fey pütokoken lawen lawen;entonces bebo remedio remedio;Then I drink remedy remedy;;;
pütokon feychi lawen;bebo ese remedio;I drink that remedy;;;
ka rume kimi reke;tambien como que tambien sabe mucho;Also as he also knows a lot;;;
fey püta chaw mayta tañi fem kunu peteu pi;ese gran padre pues  que me dejo dijo;That great father because I left me said;;;
feychi lawen pi;ese remedio dijo;That remedy said;;;
worküngi pepuy;lo hicieron beber lo fue haber;They did drink it was to have;;;
feyta wechake wechake lawen;entonces remedio malo remedio malo;then bad remedy bad remedy;;;
feyta üllngu ki chepu;entonces le da nausea la gente pues;Then people give them the people because;;;
üllnguki;le da nausea;Nausea gives him;;;
famngechi küpa rapiki reke;asi entonces le da gana de vomitar parece;So then he wants to vomit looks like;;;
küpa rapiki;le da gana de vomitar;He wants to vomit;;;
kümelkayaulu trokiuki;piensa que anda bien;think it's right;;;
fey  chankeyawan;ese pues;that then;;;
yfemken pu hermano;como al tiro pues hermano;Like the shot then brother;;;
rumel rumel pütokolekimi;siempre siempre a estado bebiendo;Always always drinking;;;
kiñe mufi antü pütokoken;un par de dias lo bebi;A couple of days I drink;;;
feyta lawen ta rumekimi hermano pingi;entonces remedio sabe mucho hermano le dijeron;So remedy knows a lot of brother told him;;;
fey faltafun tañi feykay;ese falta su es pues;That fault is therefore;;;
fente pütokoal o petu nimi piayam;todos eso va beber o todavia tiene va decir;All that will drink or still have;;;
fey kuando lawen;ese cuando el remedio;That when the remedy;;;
feyta nielay ka che lawen;entonces no tiene tambien la gente remedio;So you don't also have people remedy;;;
korreki kuerpumu;corre en el cuerpo;run in the body;;;
koreki kuerpumu naüki naeltu;corre en el cuerpo baja abajo;Run in the low body below;;;
nienoyem kutran;si no tiene enfermedad;If you have no disease;;;
pepunoyem ta chem rume;si no va ver ninguna cosa;If you will not see anything;;;
pepuyem;cuando lo va ha ver;When you go see;;;
fey ewam kipu;entonces le da arcada pues;Then give him arcado then;;;
como ke küchameal kuepumu reke;como que va lavar en el cuerpo parece;as it is going to wash in the body it seems;;;
ayüki famngechi ütrüf entual kom;le gustaria de esta manera sacar todo;I would like to get everything out;;;
koyla rapitual rume chi femechi;vomitar como mentira puede ser asi;vomit how a lie can be like that;;;
feyta lawen rume kimi;ese sabe mucho de remedio;That knows a lot about remedy;;;
feafiyem;para haber hecho eso;To have done that;;;
feyta koreki  feymu;entonces corre en eso;Then run in that;;;
wall kunuki che;deja impar la gente;let people odd;;;
fey ka epu antü;eso tambien dos dias;That also two days;;;
fey ka worküki;entonces tambien lo bebe;Then I also drink it;;;
ka rapi;tambien vomita;Also vomits;;;
ka ilita;tambien cuando come;Also when he eats;;;
ka korieyn kuerpo pi;tambien corre el cuerpo dijo;also runs the body said;;;
fey fentekunafi may y;entonces lo va dejar hasta aqui y;Then it will leave it here and;;;
ilelngekimiperke tüfi;le dieron dano abra sabido eso;They gave him Dano Open known that;;;
ilelngeken rume ilengeken;me han dado mucho dano;They have given me a lot of;;;
fey femngechi mongeken;entonces asi me he mejorado;So that's how I improved;;;
chemu ilelngekimi peñi tüfi korümu;como te dan el dano hermano eso en la comida;How do they give you brother that at food;;;
iyalmu;en la comida;in the food;;;
chemu chemu kofke mu o korü;en en el pan o en la comida;In bread or food;;;
chemu rume tukulelngeken iyal;en cualquier cosa me colocan la comida;In anything I put my food;;;
ütrirünmu;por envidia;by envy;;;
ütrirleken reke;como que me tienen envidia parece;Like they are envious, it seems;;;
wecha wecha  rüchempu;mal mal  eso pues;Evil that then;;;
wecha üllüf pilanta puche;mala suerte no dice la gente;bad luck does not say people;;;
femllimay e;asi es pues;That's right;;;
tukuluwünmu;por la vestimenta;For clothing;;;
ka üñfitungeki che pingi;tambien le hacen mal la gente dicen;They also do people people say;;;
fey ngepi tüfey;es eso era;That's that;;;
tüfeyta ka femki pingellimay;eso tambien es asi dicen pues;That is also the case they say then;;;
ropamu;con  la ropa;with the clothes;;;
ka pingepi asemalngeki;tambien dicen que se le hace mal;They also say it is wrong;;;
pünonmew;en el rastro;In the trail;;;
chemu chemu pingipi;en en dicen dijo;in say said;;;
inche wünetu mollfümu;yo la vez pasada con la sangre;I spent the time with the blood;;;
wesongen;me rompi la cabeza;I broke my head;;;
este  mapumu;este por la tierra;this for the earth;;;
fey chemngen pu;entonces mepues;then me;;;
fey linia mapumu;eso por la linea de la tierra pues;That for the line of the earth then;;;
fey kewatungen;entonces me pegaron;Then they hit me;;;
kewatuenew chi weche wentru;me pego el hombre joven;I hit the young man;;;
fey kiñe pariente fel;es un pariente era;It is a relative was;;;
fey feypifin inche;entonces le dije yo;Then I told him;;;
chumalam rupaymi may pariente;por que paso pues parienta;Why happened then;;;
fey ketrakamekimi;eso lo esta arando;That is closing;;;
müna rulpaymi ngati pifin;paso mucho pues le dije;I spend a lot because I said;;;
fey illkuy weche wentru;entonces me molesto el hombre joven;Then I bother the young man;;;
illkuypin;se molesto dije;He bother;;;
ulelenew karotemew;me pego en un palo;I hit a stick;;;
fey allfülen pifin;entonces me heriste ledije;Then you hurt me ledije;;;
runatuymapellelanew mollfün;me llevo mallado de sangre;I've been threatening blood;;;
fey  tüfonmawün;entonces llega a toser;Then get to cough;;;
formafita mapuche pütrakeche;lo formaban el mapuche la gente anciana;The elderly people formed it;;;
trüfonüwün trüfonüwün;tosia tosia y tosia;Tosia cough and cough;;;
feyta ñi wechaymawafel;eso para soy estar mal;That for I am to be wrong;;;
tañi wechaymawafel soy;para estar muy mal;To be very bad;;;
fey tañi fentepun tañi wechaimawafel;eso para estar yo muy mal;That to be very bad;;;
nar trananon naüm lonkoafel reke;abajo bajar la cabeza parece;Below down the head seems;;;
femllefuymay;asi era pues;So it was;;;
tananag lonkoay pingefu reke pu;va bajar la cabeza me habian dicho parece pues;Going down my head had told me it seems like;;;
fey amun machimew;entonces fui a la machi;Then I went to the Machi;;;
fey lanon feypienew;como no moriste me dijo;As you didn't die, he told me;;;
ka falenan lamngen;tambien voy estar asi hermana;I will also be like this sister;;;
fey felen tati lamngen pifin;asi estoy tambien hermana le dije;So I'm also a sister I said;;;
inche ka kutranlellelan am pifin;yo tambien estoy enfermo le dije;I'm sick too;;;
y suertekellelan anfe;y es que tengo como suerte pues;And I am lucky then;;;
feyta machimu konalka pi;entonces en la machi para entrar tambien dijo;then in the machi to enter also said;;;
fey amuayu maypienew;entonces vamos a ir entonces me dijo;Then let's go then told me;;;
y ojala yeyan pu;y ojala  que me lleve pues;and hopefully it will take me then;;;
lamngen pifin;hermana le dije;I told him;;;
amuayu;vamos ir;we are going to go;;;
müte kümelkalelan tati;no estoy muy bien pues;I'm not very good then;;;
kangechilen;estoy raro;I am weird;;;
paresike kudawmanengelu trokiwun pifin;parece que me estan trabajando creo le dije;It seems that they are working on me, I said;;;
e kimuwfaluwmian machimu;me voy ya ir va saber en la machi;I'm leaving, I will know in the Machi;;;
pichike kintukawan platamu;voy a buscar un poco de plata;I'm going to look for a little money;;;
amuyu;vamos ir;we are going to go;;;
umapuyu;fuimos alojar;We were staying;;;
kiñe pichi wentru kompantukuy;un nino chico se hizo acompanar;A boy girl was accompanied;;;
amuyu küla ngiyin feymu;fuimos eramos tres en eso entonces;We were three in that then;;;
fey puwiyin chi machimu;entonces llegamos donde la machi;Then we get to the Machi;;;
fey feychi machikay;es ese machi pues;It is that machi well then;;;
fey ka pichi pütokokerki;entonces tambien habia bebido un poco;So I had also drunk a little;;;
fey yeni kechu litro pulku kisu;entonces llegaba cinco litro de vino ella;Then came five liter of wine;;;
fey feychi machi fey;entonces esa machi eso;So that machi that;;;
fey putuy y;entonces bebio y;Then baby and;;;
nierkelay plata;le faltaba plata;He lacked money;;;
ka kechu litro nüllayayu langen piwingu;tambien cinco litro vamos a comprar hermana se dijeron;Also five liter are going to buy sister said;;;
üymu kiñe lamngen maria pingi;por el nombre una se llama maria;By name a is called Maria;;;
kisu fery inchu lamngen pingiyu;estamos solos con mi hermana nos dijeron;We are alone with my sister told us;;;
mür ka lamngen pingiyu;lo dos tambien hermana nos dijeron;The two also sister told us;;;
plata nielaymu pieyumu;plata no tendran nos dijo;silver will not have told us;;;
fey inchin debolveleluwtahin reke;entonces nosotras te lo vamos ha devolver;So we are going back to you;;;
kudaweleluwallelahinam;le trabajare para ustedes;I will work for you;;;
eluwayn lawen tati;les dare remedio pues;I will remedy them then;;;
wüle piliwen witrayan;manana temprano me voy a levantar;early morning I'm going to get up;;;
kimuwayin tañi chumlen;los vamos ha sabe como estan;Let's go know how they are;;;
